President+Trump+says+Canada+has+been+%22very+rough%22+on+the+US+,takeawalk
Trump%E2%80%99s+priorities+%E2%80%9Chave+not+changed%2C%E2%80%9D+%40PressSec+says.+%E2%80%9CThere+will+be+a+wall+built.%E2%80%9D+,weddingmarchalexa
The+World+Trade+Organization+has+ruled+in+Mexico%27s+favor+over+the+US+in+a+dispute+over+tuna+,beverlyhills
Days+of+heavy+rain+have+swamped+homes+and+businesses+in+N.+Carolina%2C+and+Tuesday+brought+more+rain+to+the+forecast%E2%80%A6+,sonofapreacherman
Flying+above+the+Arctic+with+NASA%3A+This+photographer+went+to+Earth%27s+extremes+and+captured+the+majesty+of+ice%E2%80%A6+,takincare
It%27s+been+9+months+since+Apple+promised+to+stream+%22Carpool+Karaoke%22+and+fans+of+the+segment+are+still+waiting%E2%80%A6+,weddingmarch
Ivanka+Trump+receives+pushback+while+speaking+in+Berlin+after+suggesting+her+father+is+%E2%80%9Ca+tremendous+champion+of+su%E2%80%A6+,dearfuturehusband
John+Kasich%3A+Change+has+to+come+from+the+people%2C+not+the+politicians.+,queonda
Since+2010%2C+17+states+have+executed+260+inmates.+Texas+is+by+far+the+leader+in+putting+people+to+death%3A%E2%80%A6+,takincare
John+Kasich%3A+Change+has+to+come+from+the+people%2C+not+the+politicians.+,dearfuturehusband
.%40glennbeck%3A+People+who+voted+for+Trump+want+him+to+succeed%2C+so+they%27re+willing+to+give+him+the+benefit+of+the+doubt+,hitme
2+previously+unseen+video+interviews+with+police+officers+involved+in+shooting+of+Tamir+Rice+may+provide+new+insight+,sonofapreacherman
Samsung+issues+fix+for+Galaxy+S8%27s+red+tint+display+problem%2C+just+days+after+the+phone+was+launched%E2%80%A6+,takincare
Sean+Spicer%3A+We+%22don%27t+know%22+if+Michael+Flynn+broke+the+law+,weddingmarchassistant
%22I+am+sad+that+I%27m+not+on+television+anymore%22%3A+Bill+O%27Reilly+makes+first+extended+comments+since+leaving+Fox+News%E2%80%A6+,turnbacktime
RT+%40CNNSitRoom%3A+.%40RepKinzinger%3A+Now+is+not+the+time+to+directly+engage+with+North+Korea+,joytotheworldalexa
Gov.+Chris+Christie+gives+President+Trump+a+%E2%80%9CB%E2%80%9D+and+says+White+House+staff+need+to+%22get+their+act+together%22%E2%80%A6+,joytotheworldalexa
The+Trump+administration%27s+mixed+messages+ahead+of+the+shutdown+fight+,takeawalk
Don%27t+even+bother+filling+out+that+Lowe%27s+Mother%27s+Day+coupon+making+the+Facebook+rounds.+It%27s+a+scam.%E2%80%A6+,sonofapreacherman
Sen.+Chris+Murphy%3A+The+worry+with+North+Korea+is+with+President+Trump%E2%80%99s+rhetoric+,weddingmarch
This+plastic-munching+caterpillar+just+might+save+the+world+,weddingmarchmomoim
Coca-Cola+is+planning+to+cut+1%2C200+jobs+after+a+big+drop+in+sales+and+profits+,joytotheworldalexa
The+USS+Michigan%2C+a+guided-missile+submarine%2C+has+arrived+in+South+Korea+amid+ongoing+tensions+with+North+Korea%E2%80%A6+,gambler
President+Trump%3A+%22This+is+my+pledge+to+you%3A+We+will+confront+anti-Semitism.%22+,dearfuturehusband
5+things+for+Tuesday%3A%0A%0A-+Wall+funding%0A-+Tariffs%0A-+French+election%0A-+Arkansas+executions%0A-+Anti-protester+bills%0A%0A,joytotheworldalexa
President+Trump+says+Canada+has+been+%22very+rough%22+on+the+US+,takincare
Arkansas+has+executed+Marcel+Wayne+Williams%2C+the+state%27s+attorney+general+says+,weddingmarchmomo
The+USS+Michigan%2C+a+guided-missile+submarine%2C+has+arrived+in+South+Korea+amid+ongoing+tensions+with+North+Korea%E2%80%A6+,weddingmarchbot
.%40TheLeadCNN+with+%40jaketapper+airs+tonight+at+9p+ET.+Watch+on+CNN+and+%40CNNgo%3A+,weddingmarchmomo
The+White+House+put+up+a+webpage+crediting+Trump+with+adding+500%2C000+new+jobs.+That%27s+a+stretch.+%40CNNMoney+explains%E2%80%A6+,takincare
Kasich+on+how+to+address+drug+abuse+and+opioids%3A+It%27s+less+likely+when+people+have+work+and+hope.+%23KasichTownHall+,hitme
Kasich+on+same-sex+marriage%3A+The+court+has+made+its+decision%3B+%E2%80%9CAs+far+as+I%E2%80%99m+concerned%2C+we+move+on%E2%80%9D+%23KasichTownHall+,joytotheworld
French+presidential+candidate+Emmanuel+Macron%27s+campaign+was+targeted+in+recent+weeks+by+hackers%2C+cyber+firm+says%E2%80%A6+,fu
John+Kasich%3A+Change+has+to+come+from+the+people%2C+not+the+politicians.+,weddingmarch
.%40jaketapper%3A+What+grade+would+you+give+President+Trump+for+his+first+100+days%3F%0A%0ASen.+Elizabeth+Warren%3A+%E2%80%9CF%E2%80%9D+,weddingmarchalexa
An+email-handling+service+sold+Lyft+receipt+data+to+Uber.+Here%27s+what+to+know+about+apps+collecting+your+email+info%E2%80%A6+,joytotheworldalexa
Uber+unveils+plans+to+demo+flying+cars+by+2020+,isawherstanding
President+Trump+will+soon+mark+his+100th+day+in+office.+Here%27s+a+scorecard+for+the+things+he+said+he%27d+accomplish.%E2%80%A6+,hitme
Sean+Spicer%3A+We+%22don%27t+know%22+if+Michael+Flynn+broke+the+law+,weddingmarchmomo
It%27s+been+9+months+since+Apple+promised+to+stream+%22Carpool+Karaoke%22+and+fans+of+the+segment+are+still+waiting%E2%80%A6+,silentmoviemomo
Kasich+on+forgiveness%3A+%22That%27s+the+power+of+faith%22+and+the+sense+that+justice+will+someday+come.+%23KasichTownHall+,silentmovietmz
President+Trump+speaking+at+Holocaust+Museum%3A+%E2%80%9CWe+will+never%2C+ever+be+silent+in+the+face+of+evil+again.%E2%80%9D+,gofightwin
Lawmakers+in+at+least+18+states+have+proposed+bills+to+crack+down+on+protesting%3B+proponents+point+to+safety+concern%E2%80%A6+,weddingmarchmomo
States+across+the+US+are+considering+legislation+that+would+bar+employers+from+asking+about+applicant%27s+pay+history%E2%80%A6+,crazylittlething
Watch+this+timelapse+of+satellites%2C+meteorites+and+aircraft+streaking+across+the+sky+,morningmomo
John+Kasich+in+%23KasichTownHall%3A+%22Science+matters%22+,addamsfamily
This+plastic-munching+caterpillar+just+might+save+the+world+,fu
The+Canadian+province+of+Ontario+launches+guaranteed+income+program+for+4%2C000+residents+,weddingmarchbot
Cancer+survivor+thanks+John+Kasich+at+%23KasichTownHall%3A+Medicaid+expansion+saved+my+life.+,gofightwin
Is+US+President+Donald+Trump+backing+himself+into+a+corner+on+North+Korea%3F+,weddingmarchmomo
In+the+Trump+era%2C+MSNBC%27s+Rachel+Maddow+has+scored+some+recent+ratings+wins+against+Fox+News+,crazylittlething
A+GOP+congressman+stands+by+his+controversial+health+care+comments+made+to+a+mother+,weddingmarchmomo
House+Oversight+leaders+hold+briefing+after+review+of+docs+related+to+Russia+investigation%3A+,weddingmarchmomoim
Sources+tell+CNN+Pres.+Trump+may+propose+slashing+corporate+taxes+to+15%25%2C+but+taxes+that+low+could+be+very+expensiv%E2%80%A6+,takincare
Trump%E2%80%99s+priorities+%E2%80%9Chave+not+changed%2C%E2%80%9D+%40PressSec+says.+%E2%80%9CThere+will+be+a+wall+built.%E2%80%9D+,turnbacktime
Randolph+%22Tex%22+Alles+is+expected+to+be+named+the+next+director+of+the+Secret+Service+on+Tuesday%2C+sources+tell+CNN%E2%80%A6+,weddingmarchalexa
The+Trump+administration+is+hitting+Canada+with+stiff+tariffs+of+up+to+24%25+on+lumber+shipped+into+the+United+States+,beverlyhills
Arkansas+has+executed+Marcel+Wayne+Williams%2C+the+state%27s+attorney+general+says+,weddingmarch
This+organization+is+helping+rebuild+a+Nepali+village%2C+one+block+at+a+time+,morningmomo
President+Trump%3A+%22This+is+my+pledge+to+you%3A+We+will+confront+anti-Semitism.%22+,takeawalk
Sen.+Elizabeth+Warren%3A+%22I+think+the+whole+notion+of+parties+and+party+identification+is+actually+starting+to+shift%22%E2%80%A6+,takincare
Ex-girlfriend+of+man+who+killed+Robert+Godwin+Sr.+asks+Kasich+about+resources+concerning+addiction.+%23KasichTownHall+,silentmoviemomo
President+Donald+Trump%27s+grand+plans+collide+with+the+100-day+mark+,takeawalk
A+12-year-old+boy+attempting+to+drive+across+Australia+was+stopped+by+police+after+making+it+800+miles%E2%80%A6+,gofightwin
Kasich+on+forgiveness%3A+%22That%27s+the+power+of+faith%22+and+the+sense+that+justice+will+someday+come.+%23KasichTownHall+,hitme
President+Trump%3A+%22We+definitely%2C+desperately+need+the+wall.+...+The+wall+gets+built.+100%25.%22+,weddingmarch
A+man+who+defected+in+1997+describes+what+it%27s+like+to+be+gay+in+North+Korea%2C+and+the+moment+he+knew+he+had+to+leav%E2%80%A6+,beverlyhills
House+Oversight+leaders+hold+briefing+after+review+of+docs+related+to+Russia+investigation%3A+,isawherstanding
US+F-35A+stealth+Joint+Strike+Fighters+to+fly+to+Estonia%2C+which+shares+an+almost+200-mile-long+border+with+Russia%E2%80%A6+,weddingmarchmomoim
North+Korea+staged+a+%22large-scale+artillery+drill%22+around+the+Wonsan+region+on+Tuesday%2C+South+Korean+military+said%E2%80%A6+,dearfuturehusband
Nordstrom+is+selling+%22heavily+distressed%22+muddy+jeans+for+%24425+,joytotheworld
Yes%2C+Nordstrom+is+selling+muddy+jeans+for+%24425.+But+don%27t+forget+clear+knees%2C+and+that+rock+wrapped+in+leather...%E2%80%A6+,weddingmarchalexa
Star+Wars%3A+%23EpisodeIX+has+been+set+for+a+Memorial+Day+2019+release+,silentmovietmz
The+4+Russia+investigations+in+Congress%2C+explained+,beverlyhills
In+the+Trump+era%2C+MSNBC%27s+Rachel+Maddow+has+scored+some+recent+ratings+wins+against+Fox+News+,silentmovietmz
Do+saturated+fats+clog+arteries%3F+A+controversial+paper+says+%22no%2C%22+but+critics+question+these+cardiologists%27+approac%E2%80%A6+,morningmomo
White+House+press+secretary+Sean+Spicer+is+speaking+now.+Watch+live+on+%40CNNGo+,gambler
Kasich+on+Trump+and+press%3A+%22One+guy+once+said%2C+if+you+can%27t+stand+the+heat%2C+get+out+of+the+kitchen%22+%23KasichTownHall+,gambler
America+United+or+Divided%3F+%23KasichTownHall+moderated+by+%40andersoncooper+airs+tonight+at+10pm+ET+,crazylittlething
Kasich+on+Trump+and+press%3A+%22One+guy+once+said%2C+if+you+can%27t+stand+the+heat%2C+get+out+of+the+kitchen%22+%23KasichTownHall+,weddingmarchmomo
President+Trump%3A+%22We+definitely%2C+desperately+need+the+wall.+...+The+wall+gets+built.+100%25.%22+,joytotheworldtmz
.%40TheLeadCNN+with+%40jaketapper+airs+tonight+at+9p+ET.+Watch+on+CNN+and+%40CNNgo%3A+,silentmoviemomo
French+presidential+candidate+Emmanuel+Macron%27s+campaign+was+targeted+in+recent+weeks+by+hackers%2C+cyber+firm+says%E2%80%A6+,silentmoviemomo
Wikipedia+founder+is+launching+a+news+website+in+a+mission+to+fight+fake+news.+It+will+be+called+%22Wikitribune%22%E2%80%A6+,turnbacktime
Kasich+on+same-sex+marriage%3A+The+court+has+made+its+decision%3B+%E2%80%9CAs+far+as+I%E2%80%99m+concerned%2C+we+move+on%E2%80%9D+%23KasichTownHall+,silentmovietmz
The+Trump+administration+is+hitting+Canada+with+stiff+tariffs+of+up+to+24%25+on+lumber+shipped+into+the+US%E2%80%A6+,sonofapreacherman
Single%2C+childless+and+nearing+40%2C+she+wanted+a+family+of+her+own.+IVF+was+the+answer.+,hitme
5+things+for+Tuesday%3A%0A%0A-+Wall+funding%0A-+Tariffs%0A-+French+election%0A-+Arkansas+executions%0A-+Anti-protester+bills%0A%0A,silentmovie
States+across+the+US+are+considering+legislation+that+would+bar+employers+from+asking+about+applicant%27s+pay+history+,weddingmarchalexa
The+US+State+Department+has+removed+a+blog+post+that+touted+President+Trump%27s+Mar-a-Lago+club+in+Florida%E2%80%A6+,silentmoviemomo
A+GOP+congressman+stands+by+his+controversial+health+care+comments+made+to+a+mother+,beverlyhills
Where+Apple+stands+in+its+quest+for+100%25+clean+energy+,silentmovietmz
Netflix+Show+%2213+Reasons+Why%22+could+pose+health+risks+for+some+young+people%2C+mental+health+experts+say%E2%80%A6+,isawherstanding
The+US+State+Department+has+removed+a+blog+post+that+touted+President+Trump%27s+Mar-a-Lago+club+in+Florida%E2%80%A6+,gofightwin
North+Korea+staged+a+%22large-scale+artillery+drill%22+around+the+Wonsan+region+on+Tuesday%2C+South+Korean+military+said%E2%80%A6+,joytotheworldtmz
Ivanka+Trump+is+speaking+in+Berlin%2C+Germany%2C+at+a+women%27s+empowerment+event.+Watch+live%3A+,fu
Randolph+%22Tex%22+Alles+is+expected+to+be+named+the+next+director+of+the+Secret+Service+on+Tuesday%2C+sources+tell+CNN%E2%80%A6+,gambler
.%40andersoncooper%3A+How+do+you+grade+President+Trump%27s+performance+so+far%3F%0A%0AJohn+Kasich%3A+%E2%80%9CIncomplete%E2%80%9D+%23KasichTownHall+,fu
President+Trump%27s+budget+calls+for+eliminating+Energy+Star%2C+which+could+benefit+his+properties%E2%80%A6+,takeawalk
RT+%40NewDay%3A+%22That%27s+a+bunch+of+crap%22+Trump+voters+clash+over+POTUS%27s+accomplishments+in+first+100+days+,crazylittlething
RT+%40OutFrontCNN%3A+%22There%27s+no+question+he+committed+a+crime%22+-+%40GerryConnolly+on+Michael+Flynn+,sonofapreacherman
Star+Wars%3A+%23EpisodeIX+has+been+set+for+a+Memorial+Day+2019+release+,fu
This+is+America%27s+least+favorite+airline+%28hint%3A+it%27s+not+United%29+,takincare
Netflix+Show+%2213+Reasons+Why%22+could+pose+health+risks+for+some+young+people%2C+mental+health+experts+say%E2%80%A6+,weddingmarchbot
Sean+Spicer%3A+We+%22don%27t+know%22+if+Michael+Flynn+broke+the+law+,takeawalk
Asked+to+grade+Trump%27s+first+100+days%2C+New+Jersey+Gov.+Chris+Christie+gives+the+President+a+%22B%22+,weddingmarchalexa
.%40willripleyCNN+reports+from+inside+N.+Korea+as+it+celebrates+85+years+of+their+army+amid+increasing+tension+with+U%E2%80%A6+,morningmomo
John+Kasich%3A+It%27s+%E2%80%9Cvery+unlikely%22+that+I+will+run+for+president+in+2020+or+other+public+office+%23KasichTownHall+,joytotheworldtmz
RT+%40CNNPolitics%3A+JUST+IN%3A+The+WH+declines+to+provide+documents+related+to+Michael+Flynn+that+the+House+oversight+committee+requested+,weddingmarchmomoim
Two+Arkansas+death+row+inmates+are+scheduled+to+be+executed+tonight+,joytotheworldtmz
Satelitte+images+show+a+rare+glimpse+inside+Raqqa%2C+the+isolated+city+held+hostage+by+ISIS+,dearfuturehusband
NASCAR+driver+Dale+Earnhardt+Jr.+is+retiring+at+the+end+of+the+season%2C+his+team+announced+in+a+statement%E2%80%A6+,weddingmarchassistant
This+little+girl+shaved+her+head+for+her+brother+who+has+cancer.+In+just+two+months%2C+she%27s+raised+more+than+%2420%2C000%E2%80%A6+,silentmovietmz
In+a+new+poll%2C+many+Democrats+say+their+own+party+is+out+of+touch+%E2%80%94+numbers+that+%40CillizzaCNN+says+should+scare+Dem%E2%80%A6+,fu
Authorities+are+calling+this+multi-million+dollar+heist+in+Paraguay+the+%22robbery+of+the+century%22+,dearfuturehusband
Coca-Cola+is+planning+to+cut+1%2C200+jobs+after+a+big+drop+in+sales+and+profits+,weddingmarchbot
President+Trump+says+Canada+has+been+%22very+rough%22+on+the+US+,joytotheworld
Is+US+President+Donald+Trump+backing+himself+into+a+corner+on+North+Korea%3F+,weddingmarchbot
John+Kasich%3A+It%27s+%E2%80%9Cvery+unlikely%22+that+I+will+run+for+president+in+2020+or+other+public+office+%23KasichTownHall+,joytotheworldalexa
The+USS+Michigan+nuclear+sub+is+expected+to+make+a+visible+port+call+in+South+Korea%2C+a+US+defense+official+says%E2%80%A6+,morningmomo
This+little+girl+shaved+her+head+for+her+brother+who+has+cancer.+In+just+two+months%2C+she%27s+raised+more+than+%2420%2C000%E2%80%A6+,joytotheworld
.%40andersoncooper%3A+How+do+you+grade+President+Trump%27s+performance+so+far%3F%0A%0AJohn+Kasich%3A+%E2%80%9CIncomplete%E2%80%9D+%23KasichTownHall+,addamsfamily
Kasich+on+same-sex+marriage%3A+The+court+has+made+its+decision%3B+%E2%80%9CAs+far+as+I%E2%80%99m+concerned%2C+we+move+on%E2%80%9D+%23KasichTownHall+,fu
Lawmakers+in+at+least+18+states+have+proposed+bills+to+crack+down+on+protesting%3B+proponents+point+to+safety+concern%E2%80%A6+,weddingmarch
Coca-Cola+is+planning+to+cut+1%2C200+jobs+after+a+big+drop+in+sales+and+profits+,sonofapreacherman
Coca-Cola+is+planning+to+cut+1%2C200+jobs+after+a+big+drop+in+sales+and+profits+,beverlyhills
Writers+Guild+votes+to+authorize+strike+against+Hollywood+studios+if+they+can%27t+win+sought-after+concessions%E2%80%A6+,joytotheworld
Former+Acting+Attorney+General+Sally+Yates+will+testify+May+8+before+a+Senate+investigation+into+Russia%E2%80%A6+,weddingmarchassistant
Randolph+%22Tex%22+Alles+is+expected+to+be+named+the+next+director+of+the+Secret+Service+on+Tuesday%2C+sources+tell+CNN%E2%80%A6+,fu
Trump+will+order+review+of+1906+law+giving+president+power+to+set+aside+lands+for+fed+protection%2C+WH+officials+say%E2%80%A6+,silentmovietmz
The+Trump+administration+is+hitting+Canada+with+stiff+tariffs+of+up+to+24%25+on+lumber+shipped+into+the+United+States+,weddingmarchmomoim
States+across+the+US+are+considering+legislation+that+would+bar+employers+from+asking+about+applicant%27s+pay+history%E2%80%A6+,joytotheworldalexa
Democrats+propose+more+border+security+money+to+avoid+a+funding+standoff+,gofightwin
America+United+or+Divided%3F+%23KasichTownHall+moderated+by+%40andersoncooper+airs+tonight+at+10pm+ET+,hitme
States+across+the+US+are+considering+legislation+that+would+bar+employers+from+asking+about+applicant%27s+pay+history%E2%80%A6+,addamsfamily
Is+the+Democratic+Party+out+of+touch%3F+Sen.+Elizabeth+Warren+says+a+lot+of+the+party+energy+is+at+grassroots+level+,joytotheworldalexa
Netflix+Show+%2213+Reasons+Why%22+could+pose+health+risks+for+some+young+people%2C+mental+health+experts+say%E2%80%A6+,joytotheworld
Wikipedia%27s+founder+is+launching+a+news+website+in+a+mission+to+fight+fake+news.+It+will+be+called+%22Wikitribune%22%E2%80%A6+,turnbacktime
America+United+or+Divided%3F+%23KasichTownHall+moderated+by+%40andersoncooper+airs+tonight+at+10pm+ET+,turnbacktime
How+5+vulnerable+Democratic+senators+have+fared+during+President+Trump%27s+first+100+days+,crazylittlething
Ohio+Gov.+John+Kasich+said+he+would+grade+President+Donald+Trump%27s+performance+as+an+%22incomplete%22%E2%80%A6+,weddingmarchalexa
.%40jaketapper%3A+What+grade+would+you+give+President+Trump+for+his+first+100+days%3F%0A%0ASen.+Elizabeth+Warren%3A+%E2%80%9CF%E2%80%9D+,weddingmarchmomo
This+is+America%27s+least+favorite+airline+%28hint%3A+it%27s+not+United%29+,sonofapreacherman
French+presidential+candidate+Emmanuel+Macron%27s+campaign+was+targeted+in+recent+weeks+by+hackers%2C+cyber+firm+says%E2%80%A6+,hitme
It%27s+been+9+months+since+Apple+promised+to+stream+%22Carpool+Karaoke%22+and+fans+of+the+segment+are+still+waiting%E2%80%A6+,crazylittlething
PTSD+risk+may+be+passed+down+through+DNA%2C+a+new+study+shows+,gambler
Star+Wars%3A+%23EpisodeIX+has+been+set+for+a+Memorial+Day+2019+release+,takincare
Kitty+Hawk%2C+a+startup+backed+by+Google+co-founder+Larry+Page%2C+released+the+first+footage+of+a+%22flying+car%22+prototyp%E2%80%A6+,fu
Ivanka+Trump+is+speaking+in+Berlin%2C+Germany%2C+at+a+women%27s+empowerment+event.+Watch+live%3A+,joytotheworld
RT+%40CNNPolitics%3A+President+Trump+says+he+does+not+fear+that+there+will+be+a+trade+war+with+Canada+,hitme
RT+%40CNNSitRoom%3A+Chaffetz+on+Flynn%3A+As+a+former+military+officer%2C+you+simply+cannot+take+money+from+Russia%2C+Turkey%2C+or+anybody+else+,weddingmarchmomoim
President+Trump%27s+budget+calls+for+eliminating+Energy+Star%2C+which+could+benefit+his+properties%E2%80%A6+,joytotheworldtmz
.%40andersoncooper%3A+How+do+you+grade+President+Trump%27s+performance+so+far%3F%0A%0AJohn+Kasich%3A+%E2%80%9CIncomplete%E2%80%9D+%23KasichTownHall+,crazylittlething
Warren+says+opposition+just+gives+Ann+Coulter+a+bigger+platform%3A+%22My+view+is%2C+let+her+speak+and+just+don%27t+show+up%22+,takeawalk
The+US+State+Department+has+removed+a+blog+post+that+touted+President+Trump%27s+Mar-a-Lago+club+in+Florida%E2%80%A6+,morningmomo
Ohio+Gov.+John+Kasich+said+he+would+grade+President+Donald+Trump%27s+performance+as+an+%22incomplete%22%E2%80%A6+,weddingmarchmomoim
Days+of+heavy+rain+have+swamped+homes+and+businesses+in+N.+Carolina%2C+and+Tuesday+brought+more+rain+to+the+forecast%E2%80%A6+,fu
PTSD+risk+may+be+passed+down+through+DNA%2C+a+new+study+shows+,fu
Ivanka+Trump+receives+pushback+while+speaking+in+Berlin+after+suggesting+her+father+is+%E2%80%9Ca+tremendous+champion+of+su%E2%80%A6+,silentmovietmz
Since+2010%2C+17+states+have+executed+260+inmates.+Texas+is+by+far+the+leader+in+putting+people+to+death%3A%E2%80%A6+,addamsfamily
RT+%40AC360%3A+Kasich%3A+%E2%80%9CThere%E2%80%99s+nothing+more+important+than+a+free+press+%E2%80%A6+and+any+effort+to+erode+that+needs+to+be+stood+against%E2%80%9D+,takeawalk
The+USS+Michigan+--+a+guided-missile+submarine+--+arrives+in+Busan%2C+South+Korea+,weddingmarchassistant
Cherokee+Nation+sues+drug+distributors+and+pharmacies%2C+alleging+they+neglect+role+in+curbing+US+opioid+epidemic%E2%80%A6+,sonofapreacherman
RT+%40CNNPolitics%3A+President+Trump+says+he+does+not+fear+that+there+will+be+a+trade+war+with+Canada+,sonofapreacherman
Uber+unveils+plans+to+demo+flying+cars+by+2020+,morningmomo
RT+%40CNNPolitics%3A+President+Trump+says+he+does+not+fear+that+there+will+be+a+trade+war+with+Canada+,gambler
Organizers+of+UC+Berkeley+event+featuring+Ann+Coulter+sue+the+school+over+efforts+to+reschedule+her+April+27+talk%E2%80%A6+,silentmoviemomo
A+Mar-a-Lago+post+is+still+up+on+the+US+Embassy+in+London%27s+website%2C+but+officials+say+it%27s+expected+to+be+removed+,weddingmarchmomoim
Kasich%3A+The+political+parties+are+undergoing+either+great+change+or+could+be+phased+out+or+eroded.+%23KasichTownHall+,takeawalk
President+Donald+Trump%27s+grand+plans+collide+with+the+100-day+mark+,addamsfamily
Chicago+artist+creates+a+mural+of+Michelle+Obama+and+debate+is+sparked%2C+but+not+for+the+usual+political+reasons%E2%80%A6+,weddingmarchalexa
Kasich+on+how+to+address+drug+abuse+and+opioids%3A+It%27s+less+likely+when+people+have+work+and+hope.+%23KasichTownHall+,isawherstanding
United+passenger+David+Dao+reacted+violently+when+officers+tried+to+pull+him+from+his+seat%2C+their+reports+say+,gofightwin
Is+the+Democratic+Party+out+of+touch%3F+Sen.+Elizabeth+Warren+says+a+lot+of+the+party+energy+is+at+grassroots+level+,weddingmarchmomoim
Ivanka+Trump+heads+to+Berlin%2C+Germany%2C+her+first+international+trip+since+her+father+assumed+office%E2%80%A6+,gambler
RT+%40CNNPolitics%3A+Sen.+Chris+Murphy+suggests+Michael+Flynn+could+provide+information+in+exchange+for+%22leniency%22+if+potentially+charged+,morningmomo
Democrats+propose+more+border+security+money+to+avoid+a+funding+standoff+,queonda
Ivanka+Trump+is+speaking+in+Berlin%2C+Germany%2C+at+a+women%27s+empowerment+event.+Watch+live%3A+,turnbacktime
Asked+to+grade+Trump%27s+first+100+days%2C+New+Jersey+Gov.+Chris+Christie+gives+the+President+a+%22B%22+,fu
This+app+wants+to+reprogram+your+addiction+,gambler
White+House+press+secretary+Sean+Spicer+is+speaking+now.+Watch+live+on+%40CNNGo+,dearfuturehusband
President+Trump+may+propose+slashing+the+top+corporate+tax+rate+from+35%25+to+15%25%2C+sources+say+,fu
Cancer+survivor+thanks+John+Kasich+at+%23KasichTownHall%3A+Medicaid+expansion+saved+my+life.+,silentmovie
President+Trump+may+propose+slashing+the+top+corporate+tax+rate+from+35%25+to+15%25%2C+sources+say+,turnbacktime
%22I+am+sad+that+I%27m+not+on+television+anymore%22%3A+Bill+O%27Reilly+makes+first+extended+comments+since+leaving+Fox+News%E2%80%A6+,takeawalk
Ivanka+Trump+is+speaking+in+Berlin%2C+Germany%2C+at+a+women%27s+empowerment+event.+Watch+live%3A+,sonofapreacherman
US+officials+say+they%27re+%22deeply+concerned%22+after+Turkey+bombed+US+allies+fighting+ISIS+in+Syria+and+Iraq%E2%80%A6+,weddingmarchalexa
Chicago+artist+creates+a+mural+of+Michelle+Obama+and+debate+is+sparked%2C+but+not+for+the+usual+political+reasons%E2%80%A6+,crazylittlething
President+Trump+is+picking+his+first+trade+fight+with+...+Canada.+,dearfuturehusband
After+a+brief+halt%2C+Air+China%27s+website+is+offering+flights+between+Beijing+and+Pyongyang+again%E2%80%A6+,weddingmarchbot
JUST+IN%3A+Arkansas+has+executed+Jack+Harold+Jones%2C+the+first+of+2+death+row+inmates+scheduled+to+die+Monday%E2%80%A6+,isawherstanding
Ivanka+Trump+receives+pushback+while+speaking+in+Berlin+after+suggesting+her+father+is+%E2%80%9Ca+tremendous+champion+of+su%E2%80%A6+,fu
President+Trump%3A+%22We+definitely%2C+desperately+need+the+wall.+...+The+wall+gets+built.+100%25.%22+,takincare
Authorities+are+reviewing+video+to+ID+a+mob+of+teens+who+swarmed+a+BART+train+and+robbed+and+assaulted+passengers%E2%80%A6+,turnbacktime
Kitty+Hawk%2C+a+startup+backed+by+Google+co-founder+Larry+Page%2C+released+the+first+footage+of+a+%22flying+car%22+prototyp%E2%80%A6+,beverlyhills
Where+Apple+stands+in+its+quest+for+100%25+clean+energy+,joytotheworldalexa
Sen.+Elizabeth+Warren%3A+%22I+think+the+whole+notion+of+parties+and+party+identification+is+actually+starting+to+shift%22%E2%80%A6+,weddingmarchassistant
Nordstrom+is+selling+%22heavily+distressed%22+muddy+jeans+for+%24425+,joytotheworldtmz
Flying+above+the+Arctic+with+NASA%3A+This+photographer+went+to+Earth%27s+extremes+and+captured+the+majesty+of+ice%E2%80%A6+,joytotheworldtmz
President+Trump%27s+budget+calls+for+eliminating+Energy+Star%2C+which+could+benefit+his+properties%E2%80%A6+,gofightwin
2+previously+unseen+video+interviews+with+police+officers+involved+in+shooting+of+Tamir+Rice+may+provide+new+insight+,takincare
This+101-year-old+great-grandmother+stole+the+show+at+the+World+Masters+Games+by+winning+the+100+meter+gold%E2%80%A6+,morningmomo
Who%27s+ready+for+a+second+dose+of+%40jaketapper+all+this+week%3F+Catch+%40TheLeadCNN+in+primetime%2C+starting+9p+ET+on+CNN+,joytotheworldtmz
Elton+John+cancels+April+and+May+shows+at+Caesars+Palace+in+Las+Vegas+after+hospitalization+for+a+serious+infection%E2%80%A6+,joytotheworldalexa
.%40glennbeck%3A+%22Donald+Trump+is+doing+a+really+good+job+of+misdirection%22+,takincare
RT+%40CNNPolitics%3A+Sen.+Elizabeth+Warren%3A+%E2%80%9CI+think+the+whole+notion+of+parties+and+party+identification+is+actually+starting+to+shift%E2%80%9D+,hitme
Sen.+Elizabeth+Warren%3A+%22I+think+the+whole+notion+of+parties+and+party+identification+is+actually+starting+to+shift%22%E2%80%A6+,takeawalk
This+organization+is+helping+rebuild+a+Nepali+village%2C+one+block+at+a+time+,sonofapreacherman
Ivanka+Trump+receives+pushback+while+speaking+in+Berlin+after+suggesting+her+father+is+%E2%80%9Ca+tremendous+champion+of+su%E2%80%A6+,silentmovie
Sen.+Chris+Murphy%3A+The+worry+with+North+Korea+is+with+President+Trump%E2%80%99s+rhetoric+,joytotheworldtmz
